"","DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","CAUSE_OF_DEATH","CAUSE_OF_DEATH_NAME","CAUSE_OF_DEATH_CODE","CAUSE_OF_DEATH_TYPE","CAUSE_OF_DEATH_TYPECODE","CAUSE_OF_DEATH_SORTORDER","GENDER","GENDER_NAME","GENDER_CODE","GENDER_TYPE","GENDER_TYPECODE","GENDER_SORTORDER","AGE","AGE_NAME","AGE_CODE","AGE_TYPE","AGE_TYPECODE","AGE_SORTORDER","MEASURE","MEASURE_NAME","MEASURE_CODE","MEASURE_TYPE","MEASURE_TYPECODE","MEASURE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"1338",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12434d2d0d1d20100",1337,1485
"1339",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12435d0d0d1d20100",1338,1485
"1340",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12435d1d0d1d20100",1339,1485
"1341",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12435d2d0d1d20100",1340,1485
"1342",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12436d0d0d1d20100",1341,1485
"1343",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12436d1d0d1d20100",1342,1485
"1344",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12436d2d0d1d20100",1343,1485
"1345",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12437d0d0d1d20100",1344,1485
"1346",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12437d1d0d1d20100",1345,1485
"1347",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12437d2d0d1d20100",1346,1485
"1348",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12438d0d0d1d20100",1347,1485
"1349",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12438d1d0d1d20100",1348,1485
"1350",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12438d2d0d1d20100",1349,1485
"1351",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12439d0d0d1d20100",1350,1485
"1352",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12439d1d0d1d20100",1351,1485
"1353",2021,2021,2021,"date",0,8,2092957715,"Total mortality","2092957715","countries",499,0,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957715d12439d2d0d1d20100",1352,1485
"1354",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",549349,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d98a99d0d0d1d20100",1353,1485
"1355",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",279173,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d98a99d1d0d1d20100",1354,1485
"1356",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",270176,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d98a99d2d0d1d20100",1355,1485
"1357",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12430d0d0d1d20100",1356,1485
"1358",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12430d1d0d1d20100",1357,1485
"1359",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12430d2d0d1d20100",1358,1485
"1360",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",31,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12431d0d0d1d20100",1359,1485
"1361",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",19,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12431d1d0d1d20100",1360,1485
"1362",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",12,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12431d2d0d1d20100",1361,1485
"1363",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12432d0d0d1d20100",1362,1485
"1364",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12432d1d0d1d20100",1363,1485
"1365",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12432d2d0d1d20100",1364,1485
"1366",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12433d0d0d1d20100",1365,1485
"1367",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12433d1d0d1d20100",1366,1485
"1368",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12433d2d0d1d20100",1367,1485
"1369",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12434d0d0d1d20100",1368,1485
"1370",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12434d1d0d1d20100",1369,1485
"1371",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12434d2d0d1d20100",1370,1485
"1372",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12435d0d0d1d20100",1371,1485
"1373",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12435d1d0d1d20100",1372,1485
"1374",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12435d2d0d1d20100",1373,1485
"1375",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12436d0d0d1d20100",1374,1485
"1376",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12436d1d0d1d20100",1375,1485
"1377",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12436d2d0d1d20100",1376,1485
"1378",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12437d0d0d1d20100",1377,1485
"1379",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12437d1d0d1d20100",1378,1485
"1380",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12437d2d0d1d20100",1379,1485
"1381",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12438d0d0d1d20100",1380,1485
"1382",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12438d1d0d1d20100",1381,1485
"1383",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12438d2d0d1d20100",1382,1485
"1384",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12439d0d0d1d20100",1383,1485
"1385",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12439d1d0d1d20100",1384,1485
"1386",2021,2021,2021,"date",0,8,2092957699,"England","E92000001","countries",499,1,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957699d12439d2d0d1d20100",1385,1485
"1387",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",36135,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d98a99d0d0d1d20100",1386,1485
"1388",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",18315,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d98a99d1d0d1d20100",1387,1485
"1389",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",17820,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d98a99d2d0d1d20100",1388,1485
"1390",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12430d0d0d1d20100",1389,1485
"1391",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12430d1d0d1d20100",1390,1485
"1392",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12430d2d0d1d20100",1391,1485
"1393",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",8,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12431d0d0d1d20100",1392,1485
"1394",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",5,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12431d1d0d1d20100",1393,1485
"1395",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",3,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12431d2d0d1d20100",1394,1485
"1396",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12432d0d0d1d20100",1395,1485
"1397",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12432d1d0d1d20100",1396,1485
"1398",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12432d2d0d1d20100",1397,1485
"1399",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12433d0d0d1d20100",1398,1485
"1400",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12433d1d0d1d20100",1399,1485
"1401",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12433d2d0d1d20100",1400,1485
"1402",2021,2021,2021,"date",0,8,2092957700,"Wales","W92000004","countries",499,2,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32336e0d2092957700d12434d0d0d1d20100",1401,1485
